image_id,angle,speed
1307.png,0.4375,1
1308.png,0.4375,1
1309.png,0.4375,0
1310.png,0.625,1
1311.png,0.4375,1
1312.png,0.5,1
1313.png,0.8125,0
1314.png,0.0625,1
1315.png,0.5625,1
1316.png,0.4375,1
1317.png,0.8125,1
1318.png,0.5,1
1319.png,0.5625,1
1320.png,0.4375,1
1321.png,0.6875,1
1322.png,0.625,1
1323.png,0.5625,1
1324.png,0.5,0
1325.png,0.4375,1
1326.png,0.5,1
1327.png,0.6875,0
1328.png,0.5,1
1329.png,0.5,0
1330.png,0.6875,1
1331.png,0.75,0
1332.png,0.6875,1
1333.png,0.75,1
1334.png,0.8125,1
1335.png,1,1
1336.png,0.4375,1
1337.png,0.5625,0
1338.png,0.5,1
1339.png,0.8125,1
1340.png,0.5625,1
1341.png,0.5,0
1342.png,0.625,1
1343.png,0.3125,1
1344.png,0.6875,1
1345.png,0.8125,1
1346.png,0.625,0
1347.png,0.5625,1
1348.png,0.75,0
1349.png,0.5,1
1350.png,0.25,1
1351.png,0.6875,0
1352.png,0.8125,1
1353.png,0.5,1
1354.png,0.5625,1
1355.png,0.75,1
1356.png,0.75,1
1357.png,0.875,1
1358.png,0.8125,1
1359.png,0.4375,1
1360.png,0.75,1
1361.png,0.8125,1
1362.png,0.5625,1
1363.png,0.625,1
1364.png,0.6875,1
1365.png,0.8125,1
1366.png,0.8125,1
1367.png,0.625,1
1368.png,0.5,0
1369.png,0.4375,1
1370.png,0.875,1
1371.png,0.5,1
1372.png,0.625,1
1373.png,0.5625,1
1374.png,0.75,1
1375.png,0.5625,1
1376.png,0.5625,0
1377.png,0.4375,1
1378.png,0.5625,1
1379.png,0.5625,0
1380.png,0.5625,1
1381.png,0.4375,0
1382.png,0.75,1
1383.png,0.5,1
1384.png,0.5,1
1385.png,0.625,1
1386.png,0.4375,0
1387.png,0.75,1
1388.png,0.75,1
1389.png,0.5,1
1390.png,0.5,1
1391.png,0.125,1
1392.png,0.5,1
1393.png,0.6875,1
1394.png,0.75,1
1395.png,0.5625,1
1396.png,0.6875,1
1397.png,0.6875,0
1398.png,0.5625,1
1399.png,0.3125,0
1400.png,0.375,0
1401.png,0.5,1
1402.png,0.5625,1
1403.png,0.75,1
1404.png,0.25,1
1405.png,0.625,1
1406.png,0.8125,1
1407.png,0.5,1
1408.png,0.6875,0
1409.png,0.625,1
1410.png,0.75,1
1411.png,0.75,1
1412.png,0.75,1
1413.png,0.75,1
1414.png,0.8125,1
1415.png,0.75,1
1416.png,0.5625,0
1417.png,0.5625,1
1418.png,0.75,1
1419.png,0.3125,0
1420.png,0.6875,0
1421.png,0.75,1
1422.png,0.6875,1
1423.png,0.625,1
1424.png,0.6875,0
1425.png,0.625,1
1426.png,0.6875,1
1427.png,0.5625,1
1428.png,0.5625,1
1429.png,0.6875,1
1430.png,0.3125,0
1431.png,0.75,1
1432.png,0.5625,1
1433.png,0.5,0
1434.png,0.75,1
1435.png,0.625,1
1436.png,0.4375,1
1437.png,0.5625,1
1438.png,0.5,1
1439.png,0.75,1
1440.png,0.5625,1
1441.png,0.75,0
1442.png,0.75,1
1443.png,0.75,1
1444.png,0.625,0
1445.png,0.625,1
1446.png,0.6875,1
1447.png,0.25,1
1448.png,0.375,1
1449.png,0.6875,1
1450.png,0.8125,1
1451.png,0.5,1
1452.png,0.5,1
1453.png,0.6875,1
1454.png,0.625,0
1455.png,0.5,0
1456.png,0.5625,1
1457.png,0.625,0
1458.png,0.5625,1
1459.png,0.5625,1
1460.png,0.75,1
1461.png,0.8125,1
1462.png,0.3125,1
1463.png,0.4375,1
1464.png,0.5,1
1465.png,0.5,0
1466.png,0.75,1
1467.png,0.625,1
1468.png,0.3125,1
1469.png,0.6875,1
1470.png,0.6875,0
1471.png,0.8125,1
1472.png,0.5625,1
1473.png,0.5,1
1474.png,0.75,0
1475.png,0.6875,0
1476.png,0.875,0
1477.png,0.5625,1
1478.png,0.6875,1
1479.png,0.5,1
1480.png,0.75,1
1481.png,0.3125,1
1482.png,0.5,1
1483.png,0.6875,1
1484.png,0.8125,1
1485.png,0.375,1
1486.png,0.75,0
1487.png,0,1
1488.png,0.875,1
1489.png,0.8125,1
1490.png,0.625,1
1491.png,0.75,1
1492.png,0.125,1
1493.png,0.375,1
1494.png,0.75,1
1495.png,0.75,0
1496.png,0.625,1
1497.png,1,1
1498.png,0.75,1
1499.png,0.5,0
1500.png,0.75,1
1501.png,0.5625,1
1502.png,0.75,0
1503.png,0.75,1
1504.png,0.4375,1
1505.png,0.375,0
1506.png,0.875,1
1507.png,0.4375,1
1508.png,0.75,1
1509.png,0.375,1
1510.png,0.4375,1
1511.png,0.625,1
1512.png,0.5625,0
1513.png,0.5625,1
1514.png,0.5625,0
1515.png,0.5,0
1516.png,0.5,0
1517.png,0.625,1
1518.png,0.625,1
1519.png,0.6875,1
1520.png,0.75,1
1521.png,0.6875,1
1522.png,0.6875,1
1523.png,0.5,1
1524.png,0.625,0
1525.png,0.6875,1
1526.png,0.8125,1
1527.png,0.75,1
1528.png,0.75,0
1529.png,0.5625,1
1530.png,0.5625,1
1531.png,0.625,1
1532.png,0.75,1
1533.png,0.4375,0
1534.png,0.6875,1
1535.png,0.75,0
1536.png,0.625,1
1537.png,0.6875,0
1538.png,0.75,1
1539.png,0.6875,1
1540.png,0.6875,0
1541.png,0.6875,0
1542.png,0.8125,1
1543.png,0.5,1
1544.png,0.8125,1
1545.png,0.6875,0
1546.png,0.5,1
1547.png,0.625,1
1548.png,0.4375,1
1549.png,0.75,1
1550.png,0.75,0
1551.png,0.625,1
1552.png,0.8125,1
1553.png,0.625,1
1554.png,0.625,1
1555.png,0.4375,1
1556.png,0.8125,1
1557.png,0.5,1
1558.png,0.8125,1
1559.png,0.5,1
1560.png,0.8125,1
1561.png,0.4375,1
1562.png,0.6875,1
1563.png,0.5,1
1564.png,0.5,1
1565.png,0.5625,1
1566.png,0.6875,1
1567.png,0.375,0
1568.png,0.4375,1
1569.png,0.625,1
1570.png,0.5,0
1571.png,0.4375,0
1572.png,0.6875,1
1573.png,0.875,1
1574.png,0.75,1
1575.png,0.6875,1
1576.png,0.75,0
1577.png,0.4375,1
1578.png,0.4375,1
1579.png,0.75,1
1580.png,0.375,0
1581.png,0.375,1
1582.png,0.8125,1
1583.png,0.5,1
1584.png,0.75,1
1585.png,0.6875,0
1586.png,0.6875,0
1587.png,0.5,0
1588.png,0.5,1
1589.png,0.5,0
1590.png,0.625,0
1591.png,0.75,1
1592.png,0.8125,1
1593.png,0.75,1
1594.png,0.5625,1
1595.png,0.6875,0
1596.png,0.4375,1
1597.png,0.75,0
1598.png,0.6875,0
1599.png,0.5625,0
1600.png,0.3125,1
1601.png,0.5625,1
1602.png,0.5625,1
1603.png,0.75,0
1604.png,0.6875,1
1605.png,0.8125,1
1606.png,0.625,1
1607.png,0.625,1
1608.png,0.75,1
1609.png,0.5625,1
1610.png,0.6875,1
1611.png,0.8125,1
1612.png,0.6875,1
1613.png,0.4375,1
1614.png,0.5,1
1615.png,0.5,0
1616.png,0.5625,0
1617.png,0.625,0
1618.png,0.0625,1
1619.png,0.625,0
1620.png,0.625,1
1621.png,0.8125,1
1622.png,0,1
1623.png,0.6875,0
1624.png,0.5,0
1625.png,0.6875,0
1626.png,0.4375,1
1627.png,0.625,1
1628.png,0.75,1
1629.png,0.625,1
1630.png,0.4375,0
1631.png,0.75,1
1632.png,0.625,1
1633.png,0.5,1
1634.png,0.625,0
1635.png,0.5,1
1636.png,0.5,1
1637.png,0.6875,1
1638.png,0.5,1
1639.png,0.75,1
1640.png,0.625,0
1641.png,0.75,1
1642.png,0.6875,0
1643.png,0.5,1
1644.png,0.75,1
1645.png,0.625,1
1646.png,0.5,1
1647.png,0.6875,0
1648.png,0.5,1
1649.png,0.625,0
1650.png,0.375,1
1651.png,0.75,1
1652.png,0.9375,1
1653.png,0.75,1
1654.png,0.8125,1
1655.png,0.75,0
1656.png,0.6875,1
1657.png,0.6875,0
1658.png,0.4375,0
1659.png,0.8125,1
1660.png,0.8125,1
1661.png,0.4375,0
1662.png,0.4375,1
1663.png,0.6875,1
1664.png,0.3125,1
1665.png,0.625,1
1666.png,0.375,1
1667.png,0.75,1
1668.png,0.6875,1
1669.png,0.8125,1
1670.png,0.6875,0
1671.png,0.375,1
1672.png,0.5,1
1673.png,0.625,1
1674.png,0.5625,1
1675.png,0.5625,0
1676.png,0.875,1
1677.png,0.8125,1
1678.png,0.125,1
1679.png,0.125,1
1680.png,0.5,0
1681.png,0.4375,0
1682.png,0.8125,1
1683.png,0.5625,0
1684.png,0.625,1
1685.png,0.75,1
1686.png,0.5,0
1687.png,0.6875,1
1688.png,0.875,1
1689.png,0.6875,1
1690.png,0.4375,0
1691.png,0.6875,0
1692.png,0.6875,1
1693.png,0.8125,0
1694.png,0.625,1
1695.png,0.6875,1
1696.png,0.625,1
1697.png,0.9375,1
1698.png,0.625,1
1699.png,0.625,1
1700.png,0.75,1
1701.png,0.4375,1
1702.png,0.625,0
1703.png,0.5625,1
1704.png,0.8125,0
1705.png,0.4375,1
1706.png,0.8125,1
1707.png,0.6875,0
1708.png,0.5625,1
1709.png,0.375,1
1710.png,0.6875,1
1711.png,0.75,0
1712.png,0.5625,1
1713.png,0.625,1
1714.png,0.6875,0
1715.png,0.5,1
1716.png,0.75,1
1717.png,0.625,0
1718.png,0.8125,0
1719.png,0.375,1
1720.png,0.75,0
1721.png,0.5625,0
1722.png,0.625,1
1723.png,0.5,0
1724.png,0.75,1
1725.png,0.8125,1
1726.png,0.6875,1
1727.png,0.6875,1
1728.png,0.4375,1
1729.png,0.5,1
1730.png,0.5625,1
1731.png,0.8125,1
1732.png,0.375,1
1733.png,0.75,0
1734.png,0.5,1
1735.png,0.5,0
1736.png,0.625,1
1737.png,0.75,1
1738.png,0.625,0
1739.png,0.75,1
1740.png,0.6875,1
1741.png,0.8125,1
1742.png,0.1875,0
1743.png,0.6875,1
1744.png,0.5625,0
1745.png,0.5625,1
1746.png,0.5,0
1747.png,0.5625,1
1748.png,0.4375,1
1749.png,0.75,1
1750.png,0.75,1
1751.png,0.6875,1
1752.png,0.25,1
1753.png,0.75,1
1754.png,0.5,1
1755.png,0.75,0
1756.png,0.8125,1
1757.png,0.4375,1
1758.png,0.5,1
1759.png,0.5625,0
1760.png,0.1875,1
1761.png,0,1
1762.png,0.6875,1
1763.png,0.75,1
1764.png,0.75,1
1765.png,0.625,1
1766.png,0.4375,1
1767.png,0.8125,1
1768.png,0.75,0
1769.png,0.375,1
1770.png,0.75,1
1771.png,0.625,1
1772.png,0.375,1
1773.png,0.75,0
1774.png,0.5625,1
1775.png,0.5625,1
1776.png,0.75,1
1777.png,0.5,0
1778.png,0.5,0
1779.png,0.5,1
1780.png,0.875,1
1781.png,0.75,1
1782.png,0.6875,1
1783.png,0.625,0
1784.png,0.8125,1
1785.png,0.625,0
1786.png,0.5,0
1787.png,0.75,1
1788.png,0.75,1
1789.png,0.4375,0
1790.png,0.6875,0
1791.png,0.5625,1
1792.png,0.5,1
1793.png,0.5,1
1794.png,0.3125,1
1795.png,0.625,1
1796.png,0.6875,1
1797.png,0.125,0
1798.png,0,1
1799.png,0.5625,1
1800.png,0.625,0
1801.png,0.5,1
1802.png,0.6875,1
1803.png,0.75,0
1804.png,0.625,1
1805.png,0.5625,1
1806.png,0.4375,1
1807.png,0.6875,1
1808.png,0.5,1
1809.png,0.5625,1
1810.png,0.5,0
1811.png,0.6875,0
1812.png,0.625,1
1813.png,0.75,1
1814.png,0.5,0
1815.png,0.625,1
1816.png,0.625,1
1817.png,0.5,0
1818.png,0.4375,1
1819.png,0.5,1
1820.png,0.5,1
1821.png,0.6875,1
1822.png,0.5,1
1823.png,0.875,1
1824.png,0.625,1
1825.png,0.25,0
1826.png,0.625,1
1827.png,0.75,1
1828.png,0.625,0
1829.png,0.5,1
1830.png,0.6875,1
1831.png,0.5,0
1832.png,0.5,1
1833.png,0.4375,1
1834.png,0.75,1
1835.png,0.3125,1
1836.png,0.5625,1
1837.png,0.6875,0
1838.png,0.5625,1
1839.png,0.6875,0
1840.png,0.5,1
1841.png,0.375,1
1842.png,0.4375,1
1843.png,0.4375,0
1844.png,0.5,1
1845.png,0.125,0
1846.png,0.625,1
1847.png,0.75,1
1848.png,0.5625,1
1849.png,0.6875,1
1850.png,0.6875,1
1851.png,0.6875,1
1852.png,0.5,0
1853.png,0.5,1
1854.png,0.75,0
1855.png,1,1
1856.png,0.625,0
1857.png,0.6875,1
1858.png,0.5,0
1859.png,0.75,1
1860.png,0.4375,0
1861.png,0.5625,1
1862.png,0.8125,1
1863.png,0.75,1
1864.png,0.875,1
1865.png,0.4375,1
1866.png,0.5,1
1867.png,0.4375,1
1868.png,0.6875,1
1869.png,0.3125,1
1870.png,0.625,1
1871.png,0.6875,0
1872.png,0.4375,1
1873.png,0.8125,1
1874.png,0.75,1
1875.png,0.6875,1
1876.png,0.8125,1
1877.png,0.5,1
1878.png,1,1
1879.png,0.5,0
1880.png,0.625,1
1881.png,0.6875,1
1882.png,0.5,1
1883.png,0.875,1
1884.png,0.375,1
1885.png,0.75,1
1886.png,0.5625,1
1887.png,0.4375,1
1888.png,0.625,1
1889.png,0.4375,0
1890.png,0.5,0
1891.png,0.75,1
1892.png,0.75,1
1893.png,0.5,0
1894.png,0.625,1
1895.png,0.5625,1
1896.png,0.4375,1
1897.png,0.75,1
1898.png,0.625,0
1899.png,0.5,1
1900.png,0.625,0
1901.png,0.3125,1
1902.png,0.5,1
1903.png,0.375,1
1904.png,0.4375,1
1905.png,0.8125,1
1906.png,0.75,1
1907.png,0.6875,1
1908.png,0.5,0
1909.png,0.625,1
1910.png,0.5,1
1911.png,0.8125,1
1912.png,0.5,1
1913.png,0.6875,1
1914.png,0.6875,0
1915.png,0.5,1
1916.png,0.75,0
1917.png,0.75,1
1918.png,0.75,1
1919.png,0.75,1
1920.png,0.4375,1
1921.png,0.6875,1
1922.png,0.75,0
1923.png,0.375,1
1924.png,0.8125,1
1925.png,0.5,0
1926.png,0.4375,1
1927.png,0.5,0
1928.png,0.8125,1
1929.png,0.6875,1
1930.png,0.75,0
1931.png,0.875,0
1932.png,0.5625,1
1933.png,0.4375,1
1934.png,0.75,1
1935.png,0.9375,1
1936.png,0.4375,1
1937.png,0.75,1
1938.png,0.8125,1
1939.png,0.6875,1
1940.png,0.5,0
1941.png,0.6875,1
1942.png,0.25,1
1943.png,0.5,0
1944.png,0.75,1
1945.png,0.6875,1
1946.png,0.6875,0
1947.png,0.625,0
1948.png,0.5625,1
1949.png,0.5,0
1950.png,0.75,1
1951.png,0.5,0
1952.png,0.5,1
1953.png,0.3125,1
1954.png,0.4375,1
1955.png,0.6875,1
1956.png,0.3125,1
1957.png,0.3125,1
1958.png,0.4375,1
1959.png,0.4375,0
1960.png,0.4375,1
1961.png,0.625,0
1962.png,0.5625,1
1963.png,0.5,0
1964.png,0.6875,1
1965.png,0.6875,1
1966.png,0.625,1
1967.png,0.625,0
1968.png,0.75,1
1969.png,0.75,1
1970.png,0.6875,1
1971.png,0.5,0
1972.png,0.625,1
1973.png,0.5,1
1974.png,0.75,1
1975.png,0.6875,1
1976.png,0.6875,0
1977.png,0.5625,1
1978.png,0.6875,1
1979.png,0.625,1
1980.png,0.8125,1
1981.png,0.5,1
1982.png,0.625,1
1983.png,0.75,1
1984.png,0.75,1
1985.png,0.5625,1
1986.png,0.75,1
1987.png,0.5,1
1988.png,0.75,1
1989.png,0.8125,1
1990.png,0.5625,1
1991.png,0.5,0
1992.png,0.5625,1
1993.png,0.4375,1
1994.png,0.75,1
1995.png,0.5625,0
1996.png,0.4375,1
1997.png,0.6875,0
1998.png,0.3125,0
1999.png,0.6875,1
2000.png,0.625,1
2001.png,0.6875,1
2002.png,0.5625,1
2003.png,0.5625,1
2004.png,0.75,1
2005.png,0.75,1
2006.png,0.6875,0
2007.png,0.5,1
2008.png,0.75,1
2009.png,0.75,1
2010.png,0.6875,1
2011.png,0.625,1
2012.png,0.6875,1
2013.png,0.5625,1
2014.png,0.5625,1
2015.png,0.375,1
2016.png,0.75,1
2017.png,0.8125,1
2018.png,0.75,0
2019.png,0.625,1
2020.png,0.4375,1
2021.png,0.625,1
2022.png,0.6875,1
2023.png,0.6875,1
2024.png,0.75,1
2025.png,0.5625,1
2026.png,0.3125,1
2027.png,0.5625,1
2028.png,0.6875,1
2029.png,0.8125,1
2030.png,0.625,0
2031.png,0.8125,1
2032.png,0.8125,1
2033.png,0.5,0
2034.png,0.625,1
2035.png,0.75,1
2036.png,0.5625,1
2037.png,0.75,1
2038.png,0.75,1
2039.png,0.75,1
2040.png,0.6875,1
2041.png,0.6875,1
2042.png,0,0
2043.png,0.625,1
2044.png,0.5,1
2045.png,0.8125,1
2046.png,0.75,1
2047.png,0.75,1
2048.png,0.5,1
2049.png,0.75,1
2050.png,0.5,1
2051.png,0.5,1
2052.png,0.75,0
2053.png,0.625,0
2054.png,0.625,1
2055.png,0.3125,1
2056.png,0.5,0
2057.png,0.5,1
2058.png,0.75,0
2059.png,0.6875,1
2060.png,0.4375,1
2061.png,0.5,1
2062.png,0.625,1
2063.png,0.875,1
2064.png,0.375,1
2065.png,0.75,1
2066.png,0.5625,1
2067.png,0.5625,1
2068.png,0.5625,1
2069.png,0.6875,1
2070.png,0.5,1
2071.png,0.625,1
2072.png,0.875,1
2073.png,0.625,0
2074.png,0.4375,0
2075.png,0.5625,0
2076.png,0.6875,1
2077.png,0.625,1
2078.png,0.5,1
2079.png,0.5,0
2080.png,0.5625,0
2081.png,0.75,0
2082.png,0.625,0
2083.png,0.8125,1
2084.png,0.5,1
2085.png,0.6875,0
2086.png,0.375,1
2087.png,0.6875,1
2088.png,0.4375,1
2089.png,0.5,1
2090.png,0.375,1
2091.png,0.6875,1
2092.png,0.625,1
2093.png,0.5,1
2094.png,0.5,0
2095.png,0.6875,1
2096.png,0.625,1
2097.png,0.8125,1
2098.png,0.4375,1
2099.png,0.8125,1
2100.png,0.5625,1
2101.png,0.625,1
2102.png,0.75,1
2103.png,0.5625,1
2104.png,0.75,1
2105.png,0.6875,1
2106.png,0.375,1
2107.png,0.6875,1
2108.png,0.6875,1
2109.png,0.6875,1
2110.png,0.8125,0
2111.png,0.5,1
2112.png,0.75,0
2113.png,0.75,1
2114.png,0.625,1
2115.png,0.6875,1
2116.png,0.75,1
2117.png,0.6875,0
2118.png,0.4375,1
2119.png,0.8125,1
2120.png,0.4375,1
2121.png,0.5,1
2122.png,0.75,1
2123.png,0.5,1
2124.png,0.0625,0
2125.png,0.75,1
2126.png,0.5625,0
2127.png,0.5625,1
2128.png,0.6875,1
2129.png,0.625,1
2130.png,0.125,1
2131.png,0.625,1
2132.png,0.625,1
2133.png,0.5,1
2134.png,0.6875,1
2135.png,0.5625,1
2136.png,0.5,0
2137.png,0.625,1
2138.png,0.8125,1
2139.png,0.6875,1
2140.png,0.5625,1
2141.png,0.8125,1
2142.png,0.6875,1
2143.png,0.75,0
2144.png,0.4375,1
2145.png,0,1
2146.png,0.8125,1
2147.png,0.8125,0
2148.png,0.5625,1
2149.png,0.5,1
2150.png,0.5,1
2151.png,0.1875,0
2152.png,0.8125,1
2153.png,0.8125,1
2154.png,0.5625,1
2155.png,0.5,1
2156.png,0.4375,1
2157.png,0.875,1
2158.png,0.75,1
2159.png,0.8125,1
2160.png,0.9375,1
2161.png,0.6875,1
2162.png,0.1875,0
2163.png,0.4375,1
2164.png,0.875,1
2165.png,0.4375,1
2166.png,0.5625,1
2167.png,0.75,0
2168.png,0.75,1
2169.png,0.8125,1
2170.png,0.5625,1
2171.png,0.5625,0
2172.png,0.125,1
2173.png,0.3125,0
2174.png,0.5625,1
2175.png,0.75,1
2176.png,0.5625,0
2177.png,0.4375,0
2178.png,0.5,1
2179.png,0.75,0
2180.png,0.5,1
2181.png,0.75,0
2182.png,0.6875,1
2183.png,0.1875,0
2184.png,0.6875,1
2185.png,0.8125,0
2186.png,0.6875,1
2187.png,0.5625,1
2188.png,0.5625,0
2189.png,0.4375,1
2190.png,0.5,0
2191.png,0.5,1
2192.png,0.5,1
2193.png,0.75,0
2194.png,0.625,1
2195.png,0.625,1
2196.png,0.5625,1
2197.png,0.75,1
2198.png,0.8125,0
2199.png,0.75,1
2200.png,0.75,1
2201.png,0.625,1
2202.png,0.75,1
2203.png,0.625,0
2204.png,0.6875,0
2205.png,0.75,1
2206.png,0.8125,1
2207.png,0.6875,1
2208.png,0.4375,1
2209.png,0.6875,1
2210.png,0.1875,1
2211.png,0.75,1
2212.png,0.625,1
2213.png,0.4375,1
2214.png,0.5,1
2215.png,0.6875,0
2216.png,0.6875,1
2217.png,0.4375,1
2218.png,0.375,1
2219.png,0.4375,1
2220.png,0.4375,1
2221.png,0.75,1
2222.png,0.625,1
2223.png,0.75,1
2224.png,0.25,1
2225.png,0.625,1
2226.png,0.5625,1
2227.png,0.4375,1
2228.png,0.5625,0
2229.png,0.3125,1
2230.png,0.8125,1
2231.png,0.6875,1
2232.png,0.6875,1
2233.png,0.5,1
2234.png,0.5625,1
2235.png,0.625,1
2236.png,0.625,1
2237.png,0.75,0
2238.png,0.375,0
2239.png,0.625,1
2240.png,0.5,0
2241.png,0.5625,1
2242.png,0.75,0
2243.png,0.625,1
2244.png,0.75,1
2245.png,0.6875,0
2246.png,0.5,1
2247.png,0.8125,1
2248.png,0.4375,0
2249.png,0.5625,0
2250.png,0.5625,1
2251.png,0.6875,1
2252.png,0.5625,1
2253.png,0.5,1
2254.png,0.625,1
2255.png,0.125,1
2256.png,0.6875,0
2257.png,0.625,1
2258.png,0.625,1
2259.png,0.625,1
2260.png,0.1875,1
2261.png,0.75,0
2262.png,0.4375,1
2263.png,0.6875,0
2264.png,0.5625,1
2265.png,0.875,1
2266.png,0.75,1
2267.png,0.75,1
2268.png,0.6875,1
2269.png,0.625,1
2270.png,0.4375,1
2271.png,0.8125,0
2272.png,0.625,1
2273.png,0.375,0
2274.png,0.625,1
2275.png,0.75,0
2276.png,0.5625,1
2277.png,0.5625,1
2278.png,0.625,1
2279.png,0.4375,1
2280.png,0,0
2281.png,0.75,1
2282.png,0.4375,1
2283.png,0.6875,1
2284.png,0.5,0
2285.png,0.75,1
2286.png,0.625,1
2287.png,0.8125,1
2288.png,0.6875,1
2289.png,0.6875,1
2290.png,0.625,1
2291.png,0.5,0
2292.png,0.5625,1
2293.png,0.625,1
2294.png,0.5,1
2295.png,0.6875,1
2296.png,0.4375,1
2297.png,0.5,1
2298.png,0.6875,1
2299.png,0.5,1
2300.png,0.4375,1
2301.png,0.5625,1
2302.png,0.8125,1
2303.png,0.4375,1
2304.png,0.8125,1
2305.png,0.375,0
2306.png,0.75,0
2307.png,0.6875,0
2308.png,0.5625,1
2309.png,0.75,1
2310.png,0.6875,0
2311.png,0.75,0
2312.png,0.5,1
2313.png,0.4375,0
2314.png,0.625,1
2315.png,0.75,1
2316.png,0.625,1
2317.png,0.8125,1
2318.png,0.4375,1
2319.png,0.4375,1
2320.png,0.5625,1
2321.png,0.75,1
2322.png,0.5,0
2323.png,0.625,1
2324.png,0.625,1
2325.png,0.625,1
2326.png,0.625,0
2327.png,0.75,0
2328.png,0.6875,1
2329.png,0.4375,1
2330.png,0.9375,1
2331.png,0.5,1
2332.png,0.5,1
2333.png,0.75,1
2334.png,0.6875,0
2335.png,0.8125,1
2336.png,0.8125,1
2337.png,0.4375,1
2338.png,0.6875,0
2339.png,0.4375,0
2340.png,0.6875,1
2341.png,0.8125,1
2342.png,0.5,1
2343.png,0.625,1
2344.png,0.8125,1
2345.png,0.6875,0
2346.png,0.4375,1
2347.png,0.625,0
2348.png,0.8125,1
2349.png,0.4375,1
2350.png,0.4375,1
2351.png,0.5625,1
2352.png,0.5625,1
2353.png,0.625,1
2354.png,0.4375,1
2355.png,0.625,1
2356.png,0.4375,1
2357.png,0.4375,0
2358.png,0.5,1
2359.png,0.375,1
2360.png,0.75,1
2361.png,0.5625,1
2362.png,0.4375,1
2363.png,0.5,1
2364.png,0.5625,0
2365.png,0.6875,0
2366.png,0.5,1
2367.png,0.625,1
2368.png,0.4375,0
2369.png,0.375,1
2370.png,0.5625,1
2371.png,0.125,1
2372.png,0.6875,0
2373.png,0.5,0
2374.png,0.5625,1
2375.png,0.8125,1
2376.png,0.4375,1
2377.png,0.4375,1
2378.png,0.75,1
2379.png,0.75,1
2380.png,0.375,1
2381.png,0.75,0
2382.png,0.5625,1
2383.png,0.625,1
2384.png,0.625,1
2385.png,0.4375,1
2386.png,0.6875,1
2387.png,0.5,0
2388.png,0.5625,0
2389.png,0.4375,1
2390.png,0.625,0
2391.png,0,1
2392.png,0.3125,1
2393.png,0.625,1
2394.png,0.4375,0
2395.png,0.625,1
2396.png,0.5,1
2397.png,0.6875,0
2398.png,0.6875,1
2399.png,0.5,1
2400.png,0.6875,1
2401.png,0.75,1
2402.png,0.75,1
2403.png,0.6875,1
2404.png,0.8125,1
2405.png,0.5,1
2406.png,0.6875,0
2407.png,0.4375,1
2408.png,0.4375,1
2409.png,0.5,1
2410.png,0.5625,1
2411.png,0.75,1
2412.png,0.4375,1
2413.png,0.625,1
2414.png,0.6875,1
2415.png,0.5625,1
2416.png,0.8125,1
2417.png,0.5625,1
2418.png,0.6875,1
2419.png,0.625,1
2420.png,0.6875,1
2421.png,0.4375,1
2422.png,0.6875,0
2423.png,0.6875,1
2424.png,0.4375,1
2425.png,0.8125,1
2426.png,0.4375,0
2427.png,0.625,1
2428.png,0.625,0
2429.png,0.5,1
2430.png,0.75,0
2431.png,0.4375,1
2432.png,0,1
2433.png,0.4375,0
2434.png,0.625,1
2435.png,0.5625,0
2436.png,0.6875,1
2437.png,0.8125,0
2438.png,0.6875,1
2439.png,0.75,1
2440.png,0.8125,1
2441.png,0.6875,1
2442.png,0.5,1
2443.png,0.0625,1
2444.png,0.4375,1
2445.png,0.375,1
2446.png,0.6875,1
2447.png,0.5625,1
2448.png,0.6875,0
2449.png,0.75,1
2450.png,0.75,1
2451.png,0.6875,1
2452.png,0.5625,1
2453.png,0.6875,1
2454.png,0.4375,1
2455.png,0.5,1
2456.png,0.5625,0
2457.png,0.6875,0
2458.png,0.6875,0
2459.png,0.375,1
2460.png,0.5,0
2461.png,0.625,1
2462.png,0.75,1
2463.png,0.5,1
2464.png,0.375,1
2465.png,0.625,1
2466.png,0.5,1
2467.png,0.5625,1
2468.png,0.5625,1
2469.png,0.6875,1
2470.png,0.5625,1
2471.png,0.625,0
2472.png,0.4375,1
2473.png,0.625,1
2474.png,0.625,1
2475.png,0.75,1
2476.png,0.6875,1
2477.png,0.6875,1
2478.png,0.4375,0
2479.png,0.5,0
2480.png,0.4375,1
2481.png,0.625,1
2482.png,0.625,1
2483.png,0.5,0
2484.png,0.5625,1
2485.png,0.4375,1
2486.png,0.5625,1
2487.png,0.5,0
2488.png,1,0
2489.png,0.9375,1
2490.png,0.5,1
2491.png,0.625,0
2492.png,0.5,0
2493.png,0.0625,1
2494.png,0.5,0
2495.png,0.5,1
2496.png,0.4375,1
2497.png,0.75,1
2498.png,0.4375,1
2499.png,0.875,1
2500.png,0.4375,1
2501.png,0.6875,0
2502.png,0.625,1
2503.png,0.6875,0
2504.png,0.4375,0
2505.png,0.375,0
2506.png,0.6875,0
2507.png,0.5,0
2508.png,0.375,1
2509.png,0.5,0
2510.png,0.6875,0
2511.png,0.375,0
2512.png,0.4375,1
2513.png,0.6875,1
2514.png,0.625,1
2515.png,0.4375,1
2516.png,0.375,1
2517.png,0.25,0
2518.png,0.75,1
2519.png,0.75,1
2520.png,0.8125,0
2521.png,0.5625,0
2522.png,0.5,0
2523.png,0.75,1
2524.png,0.5,1
2525.png,0.5,0
2526.png,0.8125,1
